"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",11.2875920578921,0.48004931028097,0.911160282434934,0.526854955747317,0.598294316217496,0.999685332258087
"LOC729737",0.827229403528426,-1.46886659704494,2.57831772701974,-0.56969960748119,0.568881456346477,0.999685332258087
"LOC100133331",2.92946853859114,0.53015841300937,1.11741366379644,0.474451342583502,0.635178087893291,0.999685332258087
"LOC100288069",0.161677757487436,-1.10731931712005,5.65900969541433,-0.195673691461837,0.844865577498757,0.999685332258087
"LINC00115",5.63791128790859,1.85456327192357,1.37067159661308,1.35303254003818,0.176045235083091,0.999685332258087
"LINC01128",14.0115045522156,-0.591358061132578,0.618039830421987,-0.956828398468767,0.338653875927144,0.999685332258087
"LINC02593",3.2648829566745,0.170487111313791,1.04225226061356,0.1635756694962,0.870065199614148,0.999685332258087
"SAMD11",11.5292645667998,-0.329703755456644,0.762103072262638,-0.43262357475843,0.66528825983336,0.999685332258087
"NOC2L",102.47067372412,-0.602741681223962,0.423863270041192,-1.4220191364196,0.155020695676176,0.999685332258087
"KLHL17",17.3207213062376,0.0211278890999011,0.708496689820917,0.0298207308565429,0.976210025285502,0.999685332258087
"PLEKHN1",6.8697960533128,-0.202548341016583,0.974688730992949,-0.207808231054688,0.835378705461691,0.999685332258087
"PERM1",2.37352673898891,-1.05644089067305,1.37558235111359,-0.76799538015141,0.442489929563042,0.999685332258087
"HES4",9.36480996835079,0.120139721202087,0.873799762763999,0.137491135065157,0.890642599395029,0.999685332258087
"ISG15",11.1282425628502,-0.762051518937995,0.738238001367684,-1.03225723618426,0.301951628489726,0.999685332258087
"AGRN",472.729475381004,-0.420403307795982,0.818392897480005,-0.513693739389098,0.607466129755437,0.999685332258087
"LOC100288175",50.9219305316492,1.43735763987233,0.879928027146052,1.63349455356506,0.102365025275244,0.999685332258087
"C1orf159",17.8318446326732,0.211914437813734,0.471728933091414,0.449229256354874,0.653266284638656,0.999685332258087
"SDF4",268.980641664825,-0.447671220734342,0.398486753055678,-1.12342811223085,0.261255715912739,0.999685332258087
"B3GALT6",39.5423569436177,-0.333586251543874,0.425278206039705,-0.784395360040457,0.432808160154367,0.999685332258087
"C1QTNF12",1.75687519823926,0.0690484488989503,1.80803003743299,0.0381898792992311,0.969536290160129,0.999685332258087
"UBE2J2",68.7602497284074,-0.298777994887129,0.420223747896473,-0.71099740645961,0.477085842971245,0.999685332258087
"SCNN1D",6.18404703459958,0.443344356555524,0.998637515817528,0.44394923035971,0.657079290287368,0.999685332258087
"ACAP3",91.7424408870164,0.0816403611892853,0.497798631611883,0.164002783464735,0.869728952594473,0.999685332258087
"SNORD167",0.999671998667385,-2.13032490046915,3.49815418220641,-0.608985421884828,0.542534101800102,0.999685332258087
"PUSL1",15.5625954504167,0.449180451725373,0.69789076742586,0.643625725816887,0.519818164009615,0.999685332258087
"INTS11",85.2116145423033,-0.047539372784756,0.372841747443477,-0.127505498272999,0.898540321710046,0.999685332258087
"CPTP",24.3944487165891,-0.404069181226593,0.498386390181082,-0.810754846415007,0.417506469624059,0.999685332258087
"TAS1R3",1.80752106343895,1.13052735884691,1.81996588438339,0.621180522419481,0.534480853389613,0.999685332258087
"DVL1",113.488665241251,-0.379244281129567,0.504665390884257,-0.751476697193497,0.452365819796122,0.999685332258087
"MXRA8",10.2519822922125,-0.207870657398615,0.860745790079812,-0.241500637928581,0.809167122118004,0.999685332258087
"AURKAIP1",98.4035963952437,0.0182936219829088,0.452338583997908,0.0404423204875077,0.96774049096114,0.999685332258087
"CCNL2",176.365871154829,0.190837065175614,0.368236598976683,0.518245784655692,0.604286794113699,0.999685332258087
"LOC148413",26.9532038789407,0.440058361810439,0.447382782261687,0.983628291606976,0.325298309338648,0.999685332258087
"MRPL20",90.7659898554144,0.609156847546285,0.48237874584406,1.2628185897378,0.206654382346673,0.999685332258087
"VWA1",25.769794446892,-0.812522926373381,0.631157847352444,-1.28735296531877,0.197971290297685,0.999685332258087
"ATAD3B",2.67102763122135,0.374693935484307,1.00832768429337,0.371599373220512,0.710191155827922,0.999685332258087
"ATAD3A",40.3213745565421,-0.466169679463995,0.516747049633428,-0.902123543413917,0.366991243599195,0.999685332258087
"TMEM240",0.364594245829719,-1.9093011468361,3.11463464748049,-0.61300966660105,0.53986994803653,0.999685332258087
"SSU72",205.707960575265,0.244647219972097,0.307415608922191,0.795819121969237,0.426137175696313,0.999685332258087
"FNDC10",8.73974872528769,-0.462610422817623,0.713872113923236,-0.648029827464823,0.516965658548819,0.999685332258087
"MIB2",42.9861412755522,0.231751162884619,0.7832639565039,0.29587875320989,0.76732267746115,0.999685332258087
"CDK11B",62.1194199165836,0.140019658613453,0.53099560818122,0.263692686824759,0.792016731215858,0.999685332258087
"SLC35E2B",51.9146426969214,-0.0196773091841476,0.43977535404567,-0.0447440016888808,0.964311360523202,0.999685332258087
"CDK11A",49.8915945039121,-0.521182156251487,0.577067654432842,-0.903156072339073,0.366443068002873,0.999685332258087
"SLC35E2A",19.7184627703965,0.567438341702221,0.636491429665778,0.891509791420418,0.372655741050264,0.999685332258087
"NADK",87.8442966613823,0.0846667287635586,0.399057750103706,0.212166606817073,0.831977057567002,0.999685332258087
"GNB1",471.183507668498,-0.254582825262218,0.247338705992248,-1.02928825571764,0.303344240405606,0.999685332258087
"CALML6",0.22826103419672,-1.81321921821656,4.71225279178128,-0.384788189075727,0.700394350407665,0.999685332258087
"TMEM52",0.232885534061855,-0.923211141787675,3.53023439178246,-0.261515536740758,0.793694969703937,0.999685332258087
"GABRD",0.204577039418333,-2.76240290304145,7.10364400590969,-0.388871247030867,0.697371392935025,0.999685332258087
"PRKCZ",17.0790952330357,-0.0560292818165669,0.735990615864887,-0.0761277122409028,0.939317492929196,0.999685332258087
"PRKCZ-AS1",4.37669298237434,1.19829698895169,1.43281809254319,0.836321787942225,0.402973899099752,0.999685332258087
"FAAP20",25.6747111650181,0.490676856280852,0.538810692501646,0.910666516291069,0.36247111163546,0.999685332258087
"SKI",61.7031019488616,0.369091697910127,0.646106492724519,0.571255206481104,0.56782666072567,0.999685332258087
"MORN1",7.82617638763138,0.539871422025986,0.779769476865922,0.692347466838349,0.488719147849963,0.999685332258087
"LOC100129534",2.79648490909397,0.688189954414879,1.26122157201056,0.545653491573103,0.585304147143758,0.999685332258087
"RER1",144.569441998106,-0.0556788663864805,0.275509503104408,-0.20209417736629,0.839843099742433,0.999685332258087
"PEX10",25.2726514862021,-0.491937480622755,0.498914813876561,-0.986014980794834,0.324125761593692,0.999685332258087
"PLCH2",0.348840317079689,1.52424859770046,4.58405804342103,0.332510754284197,0.739503620491532,0.999685332258087
"PANK4",21.4249909400767,0.338069183100155,0.57249704266587,0.590516907346655,0.554844154030313,0.999685332258087
"PRXL2B",0.457022856521576,-0.150738032755506,3.35868689151327,-0.044880049145513,0.964202919294154,0.999685332258087
"TTC34",0.396536912090521,0.612260221840844,6.0348847831522,0.101453506378467,0.919190463592144,0.999685332258087
"PRDM16",41.3002850587061,-0.360485502985429,1.31014790771865,-0.275148707151042,0.783201992236265,0.999685332258087
"ARHGEF16",10.1670844690703,0.528467614370417,0.790094925929123,0.668865976767233,0.503580975377658,0.999685332258087
"MEGF6",21.0666104892755,0.157068682553889,0.776870058301845,0.202181408429132,0.839774906921382,0.999685332258087
"TPRG1L",61.1330402628981,0.00980864355611511,0.392656838857431,0.0249801928438499,0.980070762499597,0.999685332258087
