"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",11.2875920578921,-2.09910663254745,0.883706420701276,-2.37534387368338,0.0175326078039225,0.140548181751188
"LOC729737",0.827229403528426,-0.915768749759267,2.7169453058243,-0.337058220419873,0.736073011683838,NA
"LOC100133331",2.92946853859114,2.17573467158141,1.50813428097334,1.44266641175824,0.149114465352088,NA
"LOC100288069",0.161677757487436,-1.74855113510117,5.69577043808823,-0.306991153191221,0.758850106038621,NA
"LINC00115",5.63791128790859,-0.0197353808050841,1.46379707244778,-0.0134823201771284,0.989242990776752,NA
"LINC01128",14.0115045522156,-0.0546062795691118,0.743445170093805,-0.0734503118262531,0.941447782632512,0.978025185259914
"LINC02593",3.2648829566745,2.00398367584364,1.46484315731757,1.3680534095632,0.171295358710273,NA
"SAMD11",11.5292645667998,-2.13705485359555,0.766582251830148,-2.78776980355796,0.00530722406225417,0.0735362524934333
"NOC2L",102.47067372412,0.411291621626307,0.467286862230396,0.880169452364188,0.378767519317037,0.654047953119584
"KLHL17",17.3207213062376,-1.07160983323726,0.742923589514382,-1.44242267759694,0.149183170174833,0.412474153662001
"PLEKHN1",6.8697960533128,0.888980067704371,1.33354154477143,0.666630950636594,0.505007894194653,NA
"PERM1",2.37352673898891,0.434146228422176,1.6936598070592,0.256336146499225,0.797691288531027,NA
"HES4",9.36480996835079,-1.80031786104403,0.878706486980802,-2.04882732484409,0.0404790028206192,NA
"ISG15",11.1282425628502,1.6974052056252,1.09565782532203,1.54921104599998,0.121330994978033,0.374799240405647
"AGRN",472.729475381004,-1.76865803578858,0.81875931986949,-2.16016843151233,0.0307596330308443,0.186706441999941
"LOC100288175",50.9219305316492,-1.15743250837025,0.852474820527576,-1.35773219395963,0.174548677375051,0.447288637837399
"C1orf159",17.8318446326732,-0.25660296677304,0.540797170353157,-0.474490217109439,0.635150372539095,0.829637763813597
"SDF4",268.980641664825,-0.609467013520913,0.407673873004797,-1.49498668881766,0.134917916155805,0.39385109159816
"B3GALT6",39.5423569436177,-1.05258562470249,0.450404242487067,-2.33697981815239,0.0194402334948906,0.14744979868789
"C1QTNF12",1.75687519823926,0.16045997790265,1.97354265647295,0.0813055534302051,0.935198957616069,NA
"UBE2J2",68.7602497284074,-0.143134143066047,0.471646456020967,-0.303477618115896,0.761525901862696,0.894246398772899
"SCNN1D",6.18404703459958,-1.50110774553243,1.00631908770315,-1.49168167818282,0.135782614477855,NA
"ACAP3",91.7424408870164,0.0513239967408591,0.557462012558387,0.0920672540633135,0.926644605392891,0.972333640508003
"SNORD167",0.999671998667385,-4.58426899243213,3.50570022951103,-1.30766143489443,0.19098816933994,NA
