"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",11.2875920578921,0.717852236398546,0.907616148711137,0.790920520109669,0.428990373124375,0.689531515999081
"LOC729737",0.827229403528426,-0.866773628995149,2.76769725020848,-0.313175015413936,0.754147699162066,NA
"LOC100133331",2.92946853859114,-3.90933791845879,1.52241697571015,-2.56784966328639,0.0102331525564636,NA
"LOC100288069",0.161677757487436,0.0891121020134669,5.71345493300102,0.0155968854324471,0.987555990446392,NA
"LINC00115",5.63791128790859,-1.89913253047768,1.48784628300815,-1.27643060453664,0.201803343357021,NA
"LINC01128",14.0115045522156,-0.417630645103053,0.790815726900723,-0.528101087139206,0.597429176329706,0.810897635114187
"LINC02593",3.2648829566745,-3.20453900211722,1.50409715864963,-2.13053989477265,0.0331270657832185,NA
"SAMD11",11.5292645667998,0.737775615911659,0.791275185258229,0.932388162369694,0.351135960212994,0.625765505397801
"NOC2L",102.47067372412,-0.538207149613261,0.481280212512359,-1.11828231375592,0.263446438148539,0.543217948547404
"KLHL17",17.3207213062376,0.405379025398075,0.782804678733476,0.517854627611515,0.604559700754473,0.815121074665846
"PLEKHN1",6.8697960533128,-1.92467361368535,1.39723603221136,-1.37748638692006,0.168361920724549,NA
"PERM1",2.37352673898891,-2.24678405551689,1.72849524823482,-1.29984971483801,0.193652482516194,NA
"HES4",9.36480996835079,0.0742605911976748,0.894406526292174,0.0830277832447481,0.933829448044309,0.975018340484431
"ISG15",11.1282425628502,-2.04482582111361,1.14237562772584,-1.78997675675583,0.0734576480641865,0.28378698169308
"AGRN",472.729475381004,0.440566694201033,0.819530536782732,0.537584231980648,0.590864118543952,0.806320669740851
"LOC100288175",50.9219305316492,0.963439270868902,0.928853550353904,1.03723484773441,0.299626421176015,0.579830299802876
"C1orf159",17.8318446326732,-0.555882839092234,0.56834622441013,-0.978070787167045,0.328039314923501,0.606321910585168
"SDF4",268.980641664825,0.0407416147806053,0.412335583446081,0.0988069340029026,0.92129156289966,0.968143961628246
"B3GALT6",39.5423569436177,-0.29444257252021,0.460406519301953,-0.639527374561572,0.522479911239986,0.758401071032036
"C1QTNF12",1.75687519823926,-0.352474755467563,2.14071179740811,-0.164653063478384,0.869217062543723,NA
"UBE2J2",68.7602497284074,-0.31194235177847,0.493890346004688,-0.63160244840159,0.527646686285438,0.762513808839321
"SCNN1D",6.18404703459958,0.392399997809705,1.05036302636159,0.37358512053586,0.708713005778633,NA
"ACAP3",91.7424408870164,-1.198769095643,0.568891786694481,-2.10720056727904,0.0351001977907145,0.197969206869144
"SNORD167",0.999671998667385,-1.86652321850905,3.33692077200629,-0.559354970057265,0.575919486630304,NA
"PUSL1",15.5625954504167,-0.188558326055252,0.834596275936754,-0.225927590970393,0.821257738082353,0.929902945869315
"INTS11",85.2116145423033,-0.668600479017114,0.412582220252135,-1.62052663977745,0.105119196535226,0.338676244273252
"CPTP",24.3944487165891,-0.169786779821725,0.594616105948101,-0.285540163011569,0.775230338892477,0.906700495670341
"TAS1R3",1.80752106343895,2.33350821913472,1.99513175688785,1.16960106072127,0.242161550282494,NA
"DVL1",113.488665241251,0.29353508232412,0.505471400246493,0.580715510671775,0.561432206248469,0.785058664799936
"MXRA8",10.2519822922125,-0.525306940907356,0.985647199252611,-0.532956357310894,0.594063791471966,0.808612437273825
"AURKAIP1",98.4035963952437,0.669083675911596,0.474693323889494,1.40950723812445,0.158685234711648,0.417585922002984
