"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",11.2875920578921,1.94493898517841,0.966043800079036,2.01330310801569,0.0440827516034266,0.0781512708220564
"LOC729737",0.827229403528426,2.53044494524123,2.55625529253648,0.989903063527883,0.322221501972026,0.412709272216541
"LOC100133331",2.92946853859114,1.51165508197068,1.41421179548093,1.06890289474401,0.285113427455516,0.37372151706573
"LOC100288069",0.161677757487436,3.03598277112085,5.67482002432339,0.534991904255648,0.592655455438394,NA
"LINC00115",5.63791128790859,5.53118001271941,1.06427496898178,5.19713436275891,2.02384085291811e-07,9.10362253259058e-07
"LINC01128",14.0115045522156,1.42263799951167,0.696255116291025,2.04327116056268,0.0410256028164225,0.0735034162135488
"LINC02593",3.2648829566745,0.377469086807909,1.46414389779699,0.257808735450023,0.796554522420863,0.842791370295408
"SAMD11",11.5292645667998,1.60534374769978,0.997904783964353,1.60871435180646,0.107678816152252,0.167930509624872
"NOC2L",102.47067372412,0.0347902172490847,0.479258979524278,0.0725916857804483,0.942131043051739,0.958699743350749
"KLHL17",17.3207213062376,1.61241297972521,0.757297712254221,2.12916657958149,0.0332404808745033,0.0612802312418135
"PLEKHN1",6.8697960533128,2.18631082949664,1.04223812304291,2.09770759786977,0.0359309832973566,0.065617141416739
"PERM1",2.37352673898891,2.56322066701596,1.57569330326801,1.62672562084246,0.103795384744024,0.162942054577785
"HES4",9.36480996835079,0.0558868754681931,1.40088163400227,0.0398940739258078,0.968177575665887,0.977365948393866
"ISG15",11.1282425628502,3.89654624498512,0.773000472920837,5.04080706478968,4.63572649178991e-07,2.00537137653196e-06
"AGRN",472.729475381004,1.39703102272176,0.821744292837936,1.70007998217674,0.0891158820399949,0.143208779809719
"LOC100288175",50.9219305316492,7.09714648029868,0.755169365818218,9.39808578253037,5.55647167994637e-21,9.34907965217412e-20
"C1orf159",17.8318446326732,-1.47525092209883,1.0718532382934,-1.37635533428784,0.168711649238115,0.243421367127194
"SDF4",268.980641664825,0.790228218523981,0.413867683002335,1.90937406079015,0.0562138545184066,0.0963901521190791
"B3GALT6",39.5423569436177,-1.97961682745102,0.923397091075317,-2.14384130790981,0.03204560425368,0.0593570557798136
"C1QTNF12",1.75687519823926,6.3439682938192,2.30391035282808,2.753565600342,0.00589499548118979,0.0132403994532315
"UBE2J2",68.7602497284074,2.84789754803522,0.417403616889354,6.82288660855121,8.92290865542381e-12,6.30162671299372e-11
"SCNN1D",6.18404703459958,-0.635545724268667,1.44723933449056,-0.439143484510378,0.660557572426579,0.729876094175093
"ACAP3",91.7424408870164,3.73365141763704,0.468893899980251,7.96267858847022,1.68354366827946e-15,1.69996314488817e-14
"SNORD167",0.999671998667385,3.05534881967475,3.4658649520747,0.881554492723612,0.378017773468351,0.469912432719402
"PUSL1",15.5625954504167,-1.13770637815771,1.18813916445773,-0.957553131982614,0.338288142186096,0.429322125369785
"INTS11",85.2116145423033,0.321980851105147,0.440648686004746,0.73069740437551,0.464964001345545,0.554089237330902
"CPTP",24.3944487165891,-1.551758600987,1.10674500847636,-1.40209225169516,0.160887700549161,0.234235116670898
"TAS1R3",1.80752106343895,2.45638050589663,1.98915149751007,1.23488859896866,0.216871967142026,0.298538638685625
