"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",11.2875920578921,0.790673642547265,1.0001909875724,0.790522662543018,0.429222592473622,0.608084951438395
"LOC729737",0.827229403528426,-1.40125557090271,2.61933521369706,-0.534966110322666,0.592673291934242,NA
"LOC100133331",2.92946853859114,1.2365570464828,1.26614746745532,0.976629561932468,0.328752578375295,NA
"LOC100288069",0.161677757487436,-1.98528796620114,5.62893251807815,-0.352693509795168,0.724318225520394,NA
"LINC00115",5.63791128790859,2.06320056059039,1.21050653662368,1.70441092069195,0.0883043451161553,0.192183934392791
"LINC01128",14.0115045522156,-0.0501832242948149,0.764882946144148,-0.0656090249466191,0.947689103728948,0.971373812367048
"LINC02593",3.2648829566745,0.150711472961891,1.19540927742011,0.126075207720615,0.89967239222907,NA
"SAMD11",11.5292645667998,-0.361937290903901,0.874305217028129,-0.413971327008857,0.678895105777864,0.807758875625735
"NOC2L",102.47067372412,0.602306047603483,0.493544445733919,1.2203684041218,0.222325249317346,0.384346299468861
"KLHL17",17.3207213062376,0.770165276632564,0.788349491198453,0.976933815815311,0.32860191923937,0.506527645227707
"PLEKHN1",6.8697960533128,2.6960399601229,0.936108980520873,2.88004924236787,0.00397613063754704,0.0149541868141107
"PERM1",2.37352673898891,2.2653386222706,1.40419517310571,1.61326478374104,0.106686994040777,NA
"HES4",9.36480996835079,3.31345841701135,0.923109026524988,3.5894551150526,0.000331369878969675,0.00172632180757286
"ISG15",11.1282425628502,-0.285328532798994,1.03100052159544,-0.27674916435295,0.781972717954044,0.874734223157701
"AGRN",472.729475381004,0.897173600010473,0.859964637755371,1.04326801431303,0.296824180713652,0.471749470207797
"LOC100288175",50.9219305316492,4.22931924434321,0.845608783373327,5.0015081767144,5.6883553996016e-07,5.46784697972121e-06
"C1orf159",17.8318446326732,0.633814639633268,0.583437180221897,1.0863459873987,0.277325948298266,0.449701760520308
"SDF4",268.980641664825,0.38370549157993,0.447777098804743,0.856911826451509,0.391493616283259,0.572115526835148
"B3GALT6",39.5423569436177,-0.0906326721645432,0.509521357172454,-0.177878063183655,0.858818739134774,0.921901062806992
