"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WASH7P",11.2875920578921,-0.315523675849809,0.805570634234906,-0.391677231568252,0.695296715166307,0.999814150479068
"LOC729737",0.827229403528426,0.0509771297310482,2.43784628972447,0.020910723512765,0.983316872368972,NA
"LOC100133331",2.92946853859114,-1.4295701594793,1.00519908255708,-1.42217614827372,0.154975121141854,0.999814150479068
"LOC100288069",0.161677757487436,-1.97822002371,5.65221799831691,-0.349990043607494,0.726346169742137,NA
"LINC00115",5.63791128790859,-0.812579886811828,1.01361939284553,-0.801661740636862,0.422748652834423,0.999814150479068
"LINC01128",14.0115045522156,0.412867091541526,0.568493071281629,0.726248238365941,0.467686604867111,0.999814150479068
"LINC02593",3.2648829566745,-0.275358885834121,0.89008619087329,-0.309362046796792,0.757046137539435,0.999814150479068
"SAMD11",11.5292645667998,0.672067192696852,0.705174515939073,0.953050879613633,0.340564292166074,0.999814150479068
"NOC2L",102.47067372412,-0.361448905279134,0.41173932787433,-0.877858588697787,0.380020464728687,0.999814150479068
"KLHL17",17.3207213062376,-0.780808376598901,0.643385430953742,-1.21359349937633,0.22490299063141,0.999814150479068
"PLEKHN1",6.8697960533128,-0.639622722037513,0.850488814421504,-0.752064825770318,0.452012075404685,0.999814150479068
"PERM1",2.37352673898891,0.824513803826872,1.34546210218477,0.612810871809782,0.540001401413408,NA
"HES4",9.36480996835079,-1.97450284980981,0.795935613601002,-2.4807318783949,0.0131112954862111,0.690893498964453
"ISG15",11.1282425628502,-0.345784354267439,0.702536258858804,-0.49219431724297,0.622581981382142,0.999814150479068
"AGRN",472.729475381004,-0.520542246819556,0.815543499477343,-0.638276495555609,0.523293709547144,0.999814150479068
"LOC100288175",50.9219305316492,0.533212402170296,0.769557313976779,0.692881988756441,0.488383613680731,0.999814150479068
"C1orf159",17.8318446326732,-1.33694628123777,0.423862089557123,-3.15420112856682,0.00160938128254124,0.29200349434601
"SDF4",268.980641664825,-0.308830588957651,0.391960846065578,-0.787911833688565,0.430748278782691,0.999814150479068
"B3GALT6",39.5423569436177,-0.226840545929692,0.394938152332271,-0.574369795853112,0.565717587511942,0.999814150479068
"C1QTNF12",1.75687519823926,0.0268571249306977,1.81582188924389,0.0147906163538325,0.9881992258289,NA
"UBE2J2",68.7602497284074,-0.361897811211103,0.394573049478358,-0.917188367754836,0.359043941205398,0.999814150479068
"SCNN1D",6.18404703459958,-0.922065960957404,0.854519018725117,-1.07904673945474,0.280566892292068,0.999814150479068
"ACAP3",91.7424408870164,-0.936865954315849,0.458129525388695,-2.04498051838282,0.0408567788006282,0.999814150479068
"SNORD167",0.999671998667385,0.0422967428466028,3.4526460725661,0.0122505295815527,0.990225736065382,NA
"PUSL1",15.5625954504167,-0.810625715110683,0.636997779815655,-1.27257227701057,0.203169861330928,0.999814150479068
"INTS11",85.2116145423033,-0.430935106209857,0.351295359908754,-1.22670309770613,0.219934203010497,0.999814150479068
"CPTP",24.3944487165891,-0.469412629785504,0.469052385323829,-1.00076802607331,0.316938970941917,0.999814150479068
"TAS1R3",1.80752106343895,-0.725697083097579,1.63258002568226,-0.444509348198295,0.656674371713881,NA
"DVL1",113.488665241251,-0.842780322684716,0.491089002892242,-1.71614578563398,0.0861353629918021,0.999814150479068
"MXRA8",10.2519822922125,-0.918597763001002,0.814840008929519,-1.1273351246066,0.259600817033243,0.999814150479068
"AURKAIP1",98.4035963952437,-0.381438257894754,0.445163068233907,-0.856850635449234,0.391527437424328,0.999814150479068
"CCNL2",176.365871154829,0.00248651742887309,0.35712073586977,0.00696268006621672,0.994444629959776,0.999814150479068
"LOC148413",26.9532038789407,0.212819059909375,0.40592079976499,0.524287151662559,0.600078831939457,0.999814150479068
"MRPL20",90.7659898554144,-0.216993457510258,0.473027786902946,-0.458733003680353,0.646425910679434,0.999814150479068
"VWA1",25.769794446892,-0.162390635613679,0.601960294809235,-0.269769679186467,0.787337450746115,0.999814150479068
"ATAD3B",2.67102763122135,-0.407804076431379,0.912585059175655,-0.44686692197191,0.654971148382462,NA
"ATAD3A",40.3213745565421,-1.26771428421518,0.488572719846526,-2.59472998126749,0.00946652570461277,0.63770680583486
"TMEM240",0.364594245829719,-1.73412094187377,2.85254955603567,-0.607919654964298,0.543240762972424,NA
"SSU72",205.707960575265,-0.0592882804983537,0.294574003203326,-0.201267864284109,0.840489128964918,0.999814150479068
"FNDC10",8.73974872528769,-0.445392876858974,0.660954581508166,-0.673863060064848,0.500398379048701,0.999814150479068
"MIB2",42.9861412755522,-0.867427679621473,0.71325146737429,-1.21615968462674,0.223924098016612,0.999814150479068
"CDK11B",62.1194199165836,-0.601463461670975,0.480601380764872,-1.25148092732017,0.210759067901313,0.999814150479068
"SLC35E2B",51.9146426969214,0.533563866708183,0.406721922398982,1.31186404598268,0.189566010573048,0.999814150479068
"CDK11A",49.8915945039121,-0.383676401173831,0.501523858002312,-0.765021234886223,0.444258899984386,0.999814150479068
"SLC35E2A",19.7184627703965,0.692129002760573,0.57845969296507,1.19650342310431,0.231500163557148,0.999814150479068
"NADK",87.8442966613823,-0.012476011443706,0.375402414753916,-0.033233700566056,0.973488223792506,0.999814150479068
"GNB1",471.183507668498,0.134371328727901,0.241712080990292,0.555914823029874,0.578269084465738,0.999814150479068
"CALML6",0.22826103419672,-0.301532098415628,4.58104856258695,-0.065821633256241,0.947519832735179,NA
"TMEM52",0.232885534061855,1.09395033702836,3.47833947215925,0.31450361466567,0.753138571540825,NA
"GABRD",0.204577039418333,-0.844424671236912,7.04222585227206,-0.119908774434503,0.904555413636887,NA
"PRKCZ",17.0790952330357,0.101645029106747,0.67414049765531,0.150777218488242,0.880151457805319,0.999814150479068
"PRKCZ-AS1",4.37669298237434,-0.934183470809848,1.2257210403989,-0.762150146746137,0.445970396342928,0.999814150479068
"FAAP20",25.6747111650181,-0.39642385932385,0.507889072907505,-0.780532365176609,0.435077584738565,0.999814150479068
"SKI",61.7031019488616,-0.165085295108098,0.60939893910979,-0.270898560061911,0.786469052537394,0.999814150479068
"MORN1",7.82617638763138,-0.861460359441786,0.657237732287767,-1.31072870153566,0.189949438227498,0.999814150479068
"LOC100129534",2.79648490909397,-0.777686473634968,1.0907400089441,-0.712989775068226,0.475852084330125,0.999814150479068
"RER1",144.569441998106,-0.202445927791124,0.264874358160382,-0.764309271751184,0.444682961401831,0.999814150479068
"PEX10",25.2726514862021,-0.20046442186566,0.460463200716002,-0.435353838382624,0.6633056115523,0.999814150479068
"PLCH2",0.348840317079689,-0.807904918895029,4.69774874649525,-0.171977038895017,0.863455580345538,NA
"PANK4",21.4249909400767,-0.355438721856795,0.524485872601635,-0.677689791897909,0.497968400186805,0.999814150479068
"PRXL2B",0.457022856521576,-3.56696603892329,3.2347912399128,-1.10268817193268,0.270162605063242,NA
"TTC34",0.396536912090521,-0.707778858765764,6.0850187920806,-0.116314983231754,0.907402911310577,NA
"PRDM16",41.3002850587061,2.68109346561133,1.54812848630335,1.73182877863923,0.0833040525435928,0.999814150479068
"ARHGEF16",10.1670844690703,-0.53205969046942,0.67585732408771,-0.787236701455604,0.431143316243953,0.999814150479068
"MEGF6",21.0666104892755,-0.817181739264392,0.735546108408954,-1.11098642209123,0.266574193796554,0.999814150479068
